Tournament Date,Player ID,player name,guess rate,usefulness,avg diff,erigs,avg /8 correct,OP guess rate,ED guess rate,IN guess rate
2025-06-25,171,JustaWeirdo,8.148,0.923,29.915,0,5.364,0,0,8.148
2025-07-28,171,JustaWeirdo,8.081,0.548,30.418,0,6,0,0,8.081
2025-08-07,171,JustaWeirdo,9.459,1.118,39.524,0,5.429,0,0,9.459
2025-06-09,174,a_hooman,5.208,0.756,29.199,0,5.2,0,0,5.208
2025-08-07,174,a_hooman,10.135,1.821,40.162,1,5.067,0,0,10.135
2024-07-18,175,Kirox,20.161,4.205,29.494,2,4.36,0,0,20.161
2024-07-22,175,Kirox,22.84,3.476,35.762,2,5.162,0,0,22.84
2024-09-19,175,Kirox,23.577,4.329,32.653,3,4.966,0,0,23.577
2025-06-03,175,Kirox,22.727,6.124,30,3,3.68,0,0,22.727
2025-06-16,175,Kirox,29.008,5.217,34.696,2,4.895,0,0,29.008
2025-06-19,175,Kirox,23.577,4.486,34.359,1,4.793,0,0,23.577
2025-06-25,175,Kirox,22.222,5.656,31.444,3,3.933,0,0,22.222
2024-08-11,177,oh95,33.929,6.724,25.326,3,4.079,0,0,33.929
2025-06-09,177,oh95,28.226,7.915,30.506,6,3.886,0,0,28.226
2025-06-16,177,oh95,37.008,9.476,32.809,5,4.255,0,0,37.008
2025-06-19,177,oh95,35.938,6.415,30.642,3,4.804,0,0,35.938
2025-06-16,179,Floth,25.197,6.084,34.154,4,4.5,0,0,25.197
2025-06-03,202,mekoKicco,24.06,4.854,34.311,4,4.531,0,0,24.06
2025-06-16,228,Dry,18.898,4.36,32.258,3,4.708,0,0,18.898
2025-07-28,228,Dry,24.107,5.697,31.187,2,4.333,0,0,24.107
2024-07-18,230,BigSmo,27.419,5.056,28.436,2,4.294,0,0,27.419
2024-07-22,230,BigSmo,36.601,7.849,31.476,3,4.482,0,0,36.601
2024-08-11,230,BigSmo,34.737,6.65,31.452,2,4.121,0,0,34.737
2025-06-09,230,BigSmo,28.866,5.163,37.58,0,4.679,0,0,28.866
2025-06-19,230,BigSmo,25.263,6.399,31.863,3,4.375,0,0,25.263
2025-07-28,238,Progenitor,22.973,3.464,31.555,0,5,0,0,22.973
2024-07-18,268,civiltwlight,36.111,7.761,30.64,4,4,0,0,36.111
2024-08-11,268,civiltwlight,37.895,10.197,25.721,8,3.556,0,0,37.895
2024-08-25,268,civiltwlight,13.636,2.98,28.676,2,4.083,0,0,13.636
2024-09-03,268,civiltwlight,39.0,7.475,28.007,2,4.487,0,0,39
2024-09-19,268,civiltwlight,34.247,7.464,27.16,4,4.38,0,0,34.247
2025-06-03,268,iryd,37.594,10.253,28.678,8,3.86,0,0,37.594
2025-06-03,269,icefeed2,10.377,1.216,38.464,0,5.545,0,0,10.377
2024-08-11,271,mitsorubi,15.789,2.661,28.522,1,4.467,0,0,15.789
2024-08-25,271,mitsorubi,9.091,3.685,25.726,1,3.125,0,0,9.091
2025-06-03,271,mitsorubi,5.455,0.713,38.048,0,5.333,0,0,5.455
2025-06-03,276,hmsuis,24.528,4.352,29.646,2,4.769,0,0,24.528
2025-06-16,276,hmsuis,22.124,5.28,32.383,0,4.28,0,0,22.124
2025-06-25,276,hmsuis,24.561,4.805,33.999,0,4.464,0,0,24.561
2025-07-28,276,hmsuis,29.464,4.851,34.93,0,4.909,0,0,29.464
2024-08-11,286,Lakumix,13.559,2.398,30.299,2,4.688,0,0,13.559
2024-08-25,286,Lakumix,22.917,4.241,31.514,4,4.5,0,0,22.917
2024-09-03,286,Lakumix,21.951,7.013,25.353,6,3.778,0,0,21.951
2024-09-19,286,Lakumix,18.182,5.164,26.532,4,3.917,0,0,18.182
2025-03-14,286,Lakumix,19.355,3.304,27.618,0,4.208,0,0,19.355
2025-07-28,286,Lakumix,19.192,3.784,27.315,1,4.526,0,0,19.192
2024-08-25,289,provenance,29.808,4.976,36.348,1,4.581,0,0,29.808
2024-09-19,289,provenance,25.203,6.607,29.826,5,4.032,0,0,25.203
2025-06-03,289,provenance,25.6,4.122,32.729,1,4.812,0,0,25.6
2025-06-09,289,provenance,23.913,5.072,28.849,2,4.273,0,0,23.913
2025-06-16,289,provenance,29.008,7.429,30.431,5,4.368,0,0,29.008
2025-06-19,289,provenance,24.031,4.878,30.812,1,4.613,0,0,24.031
2025-06-25,289,provenance,25.0,5.639,34.035,3,4.424,0,0,25
