Timestamp,Rank,Player name,Guess rate,Usefulness,erigs,0/8s,7/8s,avg/8,# 3/8s or below,OP guess rate,ED guess rate,IN guess rate,Lives taken,Lives saved,Total hit,Total songs,WIN,LOSE,TIE,Onlist,Offlist,Rig %,Rigs,Solo rigs,Missed solos,Rigs hit,Rigs missed,Lives lost on rigs,Offlist erigs,avg/8 of your rigs
2026-01-21 19:41:45,13.184,legrandort,32.71,8.809,3,12,0,3.857,15,36.842,17.647,51.351,10,5,35,107,3,3,0,90,19.54,18.692,20,1,0,18,2,1,0,2.9
2026-01-21 19:41:45,8.913,chommy,30.769,8.391,2,11,0,3.722,16,30,27.869,36.111,10,3,36,117,5,1,0,96.296,11.111,23.077,27,8,0,26,1,0,0,3.481
2026-01-21 19:41:45,14.911,Emdiel,29.752,8.396,2,12,2,3.722,18,37.5,20,38.095,8,5,36,121,4,2,0,55.357,7.692,46.281,56,4,5,31,25,3,0,3.214
2026-01-21 19:41:45,3.42,IAmAsianNoob,28.099,6.508,3,12,0,4.206,12,33.333,18.182,38.095,6,1,34,121,4,2,0,81.481,12.766,22.314,27,6,1,22,5,1,0,3.667
2026-01-21 19:41:45,7.438,Dav1d1,27.103,9.878,4,12,0,3.172,19,15.789,29.412,29.73,11,6,29,107,3,3,0,81.818,2.703,30.841,33,6,3,27,6,0,0,2.727
2026-01-21 19:41:45,6.792,LordGrond,20,7.09,3,13,0,3.143,14,35.294,14.286,20.513,6,5,21,105,0,6,0,58.333,8.642,22.857,24,6,4,14,10,4,0,2.083
2026-01-21 19:41:45,3.427,2skr,16.822,6.23,4,12,0,3.278,11,15.789,15.686,18.919,6,7,18,107,3,3,0,60.87,4.762,21.495,23,11,5,14,9,1,0,1.826
2026-01-21 19:41:45,16.364,Janoxx,15.238,4.753,2,13,0,3.5,8,29.412,8.163,17.949,3,5,16,105,0,6,0,70,9.474,9.524,10,5,3,7,3,0,0,1.6
2026-01-21 19:41:45,8.122,FoopyPoopy,13.333,3.35,1,13,0,3.786,7,11.765,14.286,12.821,2,2,14,105,0,6,0,58.824,4.545,16.19,17,1,1,10,7,2,0,3.294
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22 02:29:21,11.706,Tsui,51.449,15.744,7,20,0,3.704,39,54.545,52.727,49.18,20,14,71,138,4,2,0,69.565,42.391,33.333,46,7,3,32,14,4,2,3.152
2026-01-22 02:29:21,10,mangoss,42.029,9.228,2,20,0,4.31,22,45.455,41.818,40.984,13,2,58,138,4,2,0,71.698,23.529,38.406,53,6,5,38,15,2,0,3.491
