player name,guess rate,usefulness,avg diff,erigs,avg /8 correct,OP guess rate,ED guess rate,IN guess rate,rigs,rigs hit,correct count,song count,Rigs missed,Offlist GR,,
CM02,27.174,5.227,29.37,0,4.84,33.333,22.727,30.303,21,20,25,92,1,7.04%,,157
Porte,25,5.511,28.953,0,4.565,20,22.727,30.303,19,11,23,92,8,16.44%,,349
chommy,22.078,5.894,26.328,0,4.353,10,14.815,36.667,11,11,17,77,0,9.09%,,357
Patoche49,21.359,4.483,28.461,0,4.455,31.818,14.894,23.529,13,12,22,103,1,11.11%,,259
MD22,18.182,3.69,31.108,0,4.786,0,18.519,30,4,4,14,77,0,13.70%,,250
2skr,18.182,4.551,29.509,1,4.5,17.391,13.208,26.471,16,15,20,110,1,5.32%,,334
hubcioskubcio,15.534,3.445,26.461,0,4.375,18.182,19.149,8.824,15,14,16,103,1,2.27%,,170
erzakuran,5.263,1.146,23.88,0,4.6,0,4.348,8.108,9,4,5,95,5,1.16%,,378
,,,,,,,,,,,,,,,,
2025-04-07,,,,,,,,,,,,,,,,#N/A
kar72,81.905,27.694,25.267,10,3.744,76.923,90,73.81,44,43,86,105,1,70.49%,,20
CarbonatedLove,57.778,20.887,26.778,8,3.654,77.778,36.364,66.667,31,28,52,90,3,40.68%,,31
Progenitor,51.429,10.944,27.089,0,4.648,23.077,60,50,37,34,54,105,3,29.41%,,238
Chemist,50.794,16.796,26.152,7,3.812,50,52.727,49.091,30,29,64,126,1,36.46%,,277
753,50.413,14.706,27.835,3,3.951,30,52.632,56.818,69,50,61,121,19,21.15%,,100
MahiruShiina,49.474,16.377,26.188,7,3.872,42.857,45,56.098,43,35,47,95,8,23.08%,,70
Nephirea,44.715,10.335,30.81,3,4.582,42.857,39.216,50.98,27,27,55,123,0,29.17%,,318
Floth,43.651,11.582,28.704,3,4.2,31.25,36.364,54.545,23,23,55,126,0,31.07%,,179
rorf,37.19,11.045,28.128,3,3.978,30,40.351,36.364,22,19,45,121,3,26.26%,,201
Bommie,35.772,7.112,30.98,1,4.818,19.048,35.294,43.137,45,35,44,123,10,11.54%,,150
qwecocacola,34.737,8.059,26.823,0,4.394,28.571,40,31.707,25,22,33,95,3,15.71%,,376
_Shadow,32.54,6.546,29.661,0,4.707,12.5,23.636,47.273,29,27,41,126,2,14.43%,,319
JustaWeirdo,32.381,6.49,27.479,3,5.029,23.077,26,42.857,25,24,34,105,1,12.50%,,171
miiarad,30.081,6.521,30.328,2,4.595,23.81,29.412,33.333,20,20,37,123,0,16.50%,,285
TBDhater,29.474,6.851,28.611,1,4.5,28.571,27.5,31.707,26,20,28,95,6,11.59%,,205
MD22,28.889,5.269,30.098,1,5,27.778,24.242,33.333,10,10,26,90,0,20.00%,,250
benevelante,27.273,6.939,30.456,2,4.455,20,22.807,36.364,32,22,33,121,10,12.36%,,139
2skr,25.397,7.204,27.733,4,4.469,25,20,30.909,22,19,32,126,3,12.50%,,334
psirockin,25.203,7.342,29.374,5,4.387,23.81,13.725,37.255,37,25,31,123,12,6.98%,,180
gw13,24.793,5.899,31.615,3,4.6,35,24.561,20.455,14,14,30,121,0,14.95%,,166
KanaKanowata,24.444,5.942,29.492,1,4.636,27.778,18.182,28.205,19,16,22,90,3,8.45%,,264
Skychael,23.333,7.472,28.384,2,4.048,22.222,9.091,35.897,15,11,21,90,4,13.33%,,160
hubcioskubcio,21.905,2.99,28.735,0,5.565,7.692,22,26.19,25,20,23,105,5,3.75%,,170
ranny,21.053,9.09,24.627,5,3.3,35.714,12.5,24.39,19,13,20,95,6,9.21%,,338
,,,,,,,,,,,,,,,,
2025-04-08,,,,,,,,,,,,,,,,#N/A
CureWink,50,16.88,25.376,5,3.979,61.111,41.667,52.5,20,20,47,94,0,36.49%,,220
Wolbachia,44.681,14.591,24.689,4,4.048,38.889,36.111,55,27,24,42,94,3,26.87%,,207
KaedeDayo,43.75,12.511,26.261,1,4.19,55.556,29.825,51.667,33,30,63,144,3,29.73%,,307
Ephemeral,41.322,13.989,24.548,3,3.8,31.579,27.907,54.237,34,31,50,121,3,21.84%,,109
Zeal_Kido,39.362,13.014,23.799,5,4.081,50,27.778,45,36,24,37,94,12,22.41%,,105
Shuuka,38.194,12.644,24.896,6,3.964,55.556,33.333,35,64,35,55,144,29,25.00%,,23
rorf,37.19,12.587,25.873,4,3.867,47.368,37.209,33.898,35,29,45,121,6,18.60%,,201
cafezinho,34.711,11.211,25.165,1,3.881,42.105,37.209,30.508,34,26,42,121,8,18.39%,,106
Jakemonkey,33.333,10.542,25.658,3,4.042,40.741,31.579,31.667,32,29,48,144,3,16.96%,,134
Wuffles,31.068,11.595,26.515,2,3.531,27.778,29.545,34.146,13,9,32,103,4,25.56%,,202
JustaWeirdo,29.167,10.317,24.624,5,3.976,18.519,24.561,38.333,38,31,42,144,7,10.38%,,171
Solosion,29.126,9.876,25.478,2,3.7,22.222,25,36.585,16,15,30,103,1,17.24%,,353
Janoxx,20.388,7.25,24.228,2,3.667,38.889,11.364,21.951,13,12,21,103,1,10.00%,,121
Porte,19.149,6.884,25.628,3,4.056,33.333,11.111,20,18,11,18,94,7,9.21%,,349
chommy,19.008,4.08,26.529,0,4.739,21.053,20.93,16.949,17,16,23,121,1,6.73%,,357
,,,,,,,,,,,,,,,,
2025-04-08,,,,,,,,,,,,,,,,#N/A
JuliAless64,57.265,20.124,27.692,8,3.716,79.167,52,51.163,56,51,67,117,5,26.23%,,79
TRUSTYOUFOREVER,48.462,16.691,26.317,7,3.841,52.381,46.774,48.936,39,39,63,130,0,26.37%,,156
MahiruShiina,45,13.667,26.968,4,4.048,43.478,54.386,36.667,63,51,63,140,12,15.58%,,70
Beokros,44.8,14.846,28.086,6,3.964,58.333,41.176,42,43,38,56,125,5,21.95%,,87
KaedeDayo,42.857,9.846,29.426,1,4.533,69.565,38.596,36.667,29,26,60,140,3,30.63%,,307
LiljaKatsuragi,41.88,10.736,29.259,3,4.408,66.667,24,48.837,34,29,49,117,5,24.10%,,144
Ephemeral,41.6,13.291,29.154,4,4.019,29.167,39.216,50,34,31,52,125,3,23.08%,,109
Flato,38.462,8.901,29.221,1,4.44,57.143,27.419,44.681,32,24,50,130,8,26.53%,,327
Tapumomo_,37.607,11.878,27.356,4,3.977,50,26,44.186,30,27,44,117,3,19.54%,,146
Torradinhas,35.385,10.734,26.776,3,4.022,28.571,41.935,29.787,43,38,46,130,5,9.20%,,214
OnlyWorldDaiStar,32.857,7.23,29.972,1,4.609,86.957,17.544,26.667,40,24,46,140,16,22.00%,,133
Wolbachia,32.8,10.683,27.037,4,4.098,37.5,23.529,40,27,25,41,125,2,16.33%,,207
ss_r_white_pony,31.538,9.576,27.451,3,4.146,9.524,32.258,40.426,25,24,41,130,1,16.19%,,291
JustaWeirdo,25.714,5.779,28.984,3,4.778,26.087,17.544,33.333,22,19,36,140,3,14.41%,,171
uy5gf,25.6,6.421,29.753,1,4.531,37.5,21.569,24,35,20,32,125,15,13.33%,,148
a_hooman,18.803,4.737,30.045,1,4.545,29.167,16,16.279,17,16,22,117,1,6.00%,,174
,,,,,,,,,,,,,,,,
2025-04-08,,,,,,,,,,,,,,,,#N/A
CarbonatedLove,62.238,20.389,28.233,6,3.933,60,66.102,59.322,57,45,89,143,12,51.16%,,31
Floth,52.727,14.736,29.853,3,4.276,63.636,47.5,52.083,32,29,58,110,3,37.18%,,179
MahiruShiina,51.064,15.183,28.839,2,4,52.174,50,52,50,39,48,94,11,20.45%,,70
Wuffles,50.909,14.172,29.449,1,4.25,68.182,40,52.083,26,23,56,110,3,39.29%,,202
neoburnz,50,14.486,29.371,4,4.134,58.824,42.308,52.083,40,35,67,134,5,34.04%,,59
Jessi,46.535,19.488,25.961,6,3.383,60,34.091,54.762,32,31,47,101,1,23.19%,,226
CureIdol,45.833,16.21,27.156,7,3.855,63.158,34.694,50,34,34,55,120,0,24.42%,,265
chaabdu92,43.636,10.29,28.431,1,4.542,54.545,50,33.333,34,31,48,110,3,22.37%,,97
Progenitor,43.333,10.772,27.849,1,4.385,57.895,44.898,36.538,29,28,52,120,1,26.37%,,238
rorf,41.584,13.543,28.11,1,3.833,60,38.636,38.095,20,18,42,101,2,29.63%,,201
mahzrunner,41.489,12.558,28.798,2,4.026,43.478,41.304,40,25,22,39,94,3,24.64%,,143
Flato,39.552,10.518,30.593,2,4.283,50,36.538,35.417,42,35,53,134,7,19.57%,,327
_Shadow,38.333,10.876,29.106,3,4.239,31.579,36.735,42.308,35,34,46,120,1,14.12%,,319
VuhrCulls,37.063,7.679,30.805,0,4.792,60,30.508,33.898,35,34,53,143,1,17.59%,,223
Dry,35.106,11.258,28.214,4,4.03,39.13,36.957,28,39,29,33,94,10,7.27%,,228
qwecocacola,32.727,8.211,29.53,2,4.639,50,30,27.083,30,25,36,110,5,13.75%,,376
miiarad,32.673,7.398,31.48,0,4.545,60,31.818,23.81,11,9,33,101,2,26.67%,,285
KNotAnyMore,29.371,7.019,32.08,0,4.595,44,28.814,23.729,34,30,42,143,4,11.01%,,324
Skychael,26.866,9.876,27.746,6,3.806,26.471,25,29.167,30,24,36,134,6,11.54%,,160
KanaKanowata,25.743,8.6,27.574,3,4.077,53.333,13.636,28.571,30,20,26,101,10,8.45%,,264
gw13,23.881,5.699,32.275,1,4.625,29.412,23.077,20.833,7,6,32,134,1,20.47%,,166
ranny,21.667,8.322,27.283,6,4.038,36.842,16.327,21.154,25,11,26,120,14,15.79%,,338
psirockin,17.021,4.996,31.252,1,4.125,30.435,13.043,12,21,12,16,94,9,5.48%,,180
,,,,,,,,,,,,,,,,
2025-04-09,,,,,,,,,,,,,,,,#N/A
Wuffles,61.017,13.338,29.729,0,4.542,66.667,67.925,51.064,31,30,72,118,1,48.28%,,202
Nephirea,55.14,9.834,30.675,0,5.068,50,53.488,59.091,27,26,59,107,1,41.25%,,318
FaLiLV,54.945,22.583,24.96,8,3.22,68.75,58.537,44.118,32,30,50,91,2,33.90%,,83
kabigon,53.061,15.321,26.912,2,4.019,50,56.522,50,31,31,52,98,0,31.34%,,351
Flato,51.695,11.572,29.375,1,4.525,61.111,52.83,46.809,48,39,61,118,9,31.43%,,327
Rissa,51.546,17.004,26.795,3,3.72,63.636,50,50,34,28,50,97,6,34.92%,,47
Fumiii,51.282,16.263,27.443,3,3.8,52.174,48.148,55,46,44,60,117,2,22.54%,,119
Progenitor,49.533,10.161,29.813,2,4.925,50,58.14,40.909,38,36,53,107,2,24.64%,,238
yahallonyanpasu,47.778,21.669,23.17,9,2.953,56.25,55.556,36.842,23,20,43,90,3,34.33%,,16
qwecocacola,47.664,8.972,29.832,2,5.078,60,53.488,36.364,28,27,51,107,1,30.38%,,376
Emdiel,47.009,12.946,26.448,4,4.164,39.13,50,47.5,47,38,55,117,9,24.29%,,88
Floth,46.392,18.258,27.941,7,3.422,45.455,50,43.75,25,23,45,97,2,30.56%,,179
Swapin,43.878,10.131,28.151,1,4.442,66.667,32.609,47.059,35,27,43,98,8,25.40%,,325
Pizza420,38.983,7.933,30.434,0,4.717,44.444,35.849,40.426,34,28,46,118,6,21.43%,,374
cafezinho,37.5,10.825,28.208,3,4.2,42.857,39.394,33.333,34,22,30,80,12,17.39%,,106
Janoxx,33.75,11.672,25.582,3,3.815,50,30.303,30.303,11,11,27,80,0,23.19%,,121
Porte,33.051,8.249,27.231,2,4.41,27.778,45.283,21.277,33,27,39,118,6,14.12%,,349
ss_r_white_pony,32.5,12.035,27.724,4,3.615,14.286,30.303,42.424,16,14,26,80,2,18.75%,,291
Wolbachia,32.479,8.083,26.894,0,4.263,21.739,31.481,40,23,20,38,117,3,19.15%,,207
_Shadow,32.222,11.839,28.059,3,3.414,37.5,22.222,39.474,20,18,29,90,2,15.71%,,319
IAmAsianNoob,31.776,4.477,31.262,0,5.559,25,37.209,29.545,23,19,34,107,4,17.86%,,164
legrandort,31.633,6.315,29.969,0,4.677,61.111,19.565,32.353,18,17,31,98,1,17.50%,,159
Dry,30.769,12.439,25.4,4,3.321,0,43.902,29.412,31,27,28,91,4,1.67%,,228
Konsumenci,30.769,12.474,23.853,4,3.286,31.25,29.268,32.353,19,17,28,91,2,15.28%,,123
Kenzou_Tenma,25.556,9.639,24.315,4,3.348,43.75,27.778,15.789,19,14,23,90,5,12.68%,,90
Patoche49,24.444,7.825,25.385,1,3.682,18.75,25,26.316,15,15,22,90,0,9.33%,,259
JustaWeirdo,23.932,5.819,27.496,1,4.393,17.391,20.37,32.5,19,16,28,117,3,12.24%,,171
psirockin,23.75,5.671,28.967,1,4.632,7.143,24.242,30.303,25,18,19,80,7,1.82%,,180
Zozo,23.711,6.011,28.456,1,4.391,27.273,21.053,25,23,15,23,97,8,10.81%,,149
a_hooman,15.464,3.631,30.111,0,4.467,27.273,15.789,12.5,18,9,15,97,9,7.59%,,174
hubcioskubcio,12.088,2.417,30.685,0,4.727,12.5,14.634,8.824,15,11,11,91,4,0.00%,,170
,,,,,,,,,,,,,,,,
2025-04-11,,,,,,,,,,,,,,,,#N/A
PoolNoodle,75.393,23.938,27.393,4,3.819,80.952,71.622,76,35,33,144,191,2,71.15%,,21
CarbonatedLove,69.325,22.367,27.503,9,3.912,80,66.129,66.667,79,70,113,163,9,51.19%,,31
Ephemeral,53.125,13.671,28.086,3,4.365,46.667,47.619,61.194,44,42,85,160,2,37.07%,,109
KaedeDayo,50.725,11.308,29.927,0,4.571,51.852,47.368,53.704,30,27,70,138,3,39.81%,,307
cafezinho,46.25,12.561,28.543,4,4.338,63.333,44.444,40.299,65,51,74,160,14,24.21%,,106
LiljaKatsuragi,44.928,10.683,29.453,3,4.548,40.741,43.86,48.148,47,39,62,138,8,25.27%,,144
ShelterRin,40.314,8.965,30.012,1,4.545,40.476,32.432,48,43,39,77,191,4,25.68%,,217
benevelante,38.406,7.39,29.907,0,4.83,37.037,42.105,35.185,48,40,53,138,8,14.44%,,139
Pizza420,36.25,8.288,29.514,2,4.672,53.333,28.571,35.821,44,32,58,160,12,22.41%,,374
Python,36.196,11.221,27.444,7,4.203,31.429,24.194,50,43,36,59,163,7,19.17%,,219
Serozero,36.126,10.142,27.624,4,4.217,35.714,33.784,38.667,62,51,69,191,11,13.95%,,236
ss_r_white_pony,34.783,10.189,28.857,4,4.333,29.63,38.596,33.333,30,27,48,138,3,19.44%,,291
VuhrCulls,33.75,8.561,27.867,2,4.556,30,31.746,37.313,41,40,54,160,1,11.76%,,223
arpia97,26.994,5.558,30.358,1,4.795,14.286,38.71,22.727,49,30,44,163,19,12.28%,,368
psirockin,25.153,5.82,29.811,1,4.61,31.429,20.968,25.758,48,30,41,163,18,9.57%,,180
a_hooman,19.895,4.271,29.674,1,4.763,26.19,18.919,17.333,47,30,38,191,17,5.56%,,174
,,,,,,,,,,,,,,,,
2025-04-11,,,,,,,,,,,,,,,,#N/A
Progenitor,52.941,14.038,28.806,7,4.111,65.385,51.613,49.231,57,53,81,153,4,29.17%,,238
Floth,49.153,14.919,29.667,6,3.81,50,45.098,53.846,33,31,58,118,2,31.76%,,179
Beokros,48.571,13.557,27.638,8,4.176,44.444,42.857,56.14,55,49,68,140,6,22.35%,,87
AitsukiNakuru,44.444,9.957,29.691,4,4.426,50,45.161,41.538,66,44,68,153,22,27.59%,,366
ShelterRin,43.791,9.378,29.43,2,4.448,42.308,40.323,47.692,44,40,67,153,4,24.77%,,217
Serozero,42.222,12.832,27.529,6,3.807,43.478,44.068,39.623,47,40,57,135,7,19.32%,,236
oolli,42.143,8.654,30.055,0,4.576,59.259,37.5,38.596,66,50,59,140,16,12.16%,,172
SayuriDate,41.481,11.032,29.491,3,4,52.174,44.068,33.962,38,31,56,135,7,25.77%,,355
chaabdu92,38.983,11.266,30.16,5,3.913,64.286,35.294,25.641,32,25,46,118,7,24.42%,,97
tskr,38.983,8.726,29.547,1,4.326,39.286,35.294,43.59,50,35,46,118,15,16.18%,,328
Python,37.778,11.127,27.227,3,3.922,39.13,38.983,35.849,37,33,51,135,4,18.37%,,219
qwecocacola,37.143,8.068,29.189,2,4.558,48.148,30.357,38.596,39,35,52,140,4,16.83%,,376
PotassiumF,31.429,6.496,30.673,2,4.682,14.815,28.571,42.105,42,35,44,140,7,9.18%,,367
chommy,20.741,5.908,27.603,3,4.143,21.739,16.949,24.528,20,19,28,135,1,7.83%,,357
2skr,16.993,4.48,28.832,4,4.538,19.231,16.129,16.923,20,18,26,153,2,6.02%,,334
a_hooman,16.102,3.621,30.777,1,4.421,28.571,9.804,15.385,23,14,19,118,9,5.26%,,174
,,,,,,,,,,,,,,,,
2025-04-11,,,,,,,,,,,,,,,,#N/A
Wuffles,55.963,13.542,29.914,3,4.459,61.538,58.14,50,38,28,61,109,10,46.48%,,202
Pile,49.541,13.498,29.416,3,4.352,57.692,53.488,40,53,39,54,109,14,26.79%,,81
Progenitor,47.17,13.53,28.803,3,3.92,47.826,54,36.364,30,28,50,106,2,28.95%,,238
rorf,47.154,11.479,29.437,2,4.345,54.545,39.286,53.333,28,25,58,123,3,34.74%,,201
ShelterRin,44.828,12.538,30.008,5,4.333,52.941,34.146,55.172,22,18,39,87,4,32.31%,,217
Floth,44.444,13.493,30.206,4,3.958,58.333,33.962,53.488,24,20,48,108,4,33.33%,,179
denero,44.444,10.745,29.743,2,4.312,50,35.849,53.488,29,29,48,108,0,24.05%,,140
AmamiyaSora,44.037,11.34,29.696,4,4.271,58.333,32.432,45.833,36,32,48,109,4,21.92%,,168
CipherKai,41.463,8.962,31.263,1,4.588,45.455,32.143,51.111,52,43,51,123,9,11.27%,,379
Swapin,41.379,9.279,30.609,1,4.583,58.824,39.024,34.483,24,19,36,87,5,26.98%,,325
TBDhater,41.284,10.356,31.598,0,4.244,41.667,32.432,47.917,37,33,45,109,4,16.67%,,205
qwecocacola,39.837,8.73,30.827,1,4.531,54.545,44.643,26.667,28,26,49,123,2,24.21%,,376
_Shadow,38.679,11.281,29.893,1,3.829,34.783,36,45.455,31,28,41,106,3,17.33%,,319
ss_r_white_pony,37.615,10.497,29.092,2,4.049,33.333,32.432,43.75,26,24,41,109,2,20.48%,,291
Jessi,36.782,13.697,27.313,8,3.75,64.706,31.707,27.586,21,20,32,87,1,18.18%,,226
VuhrCulls,35.78,7.601,29.997,3,4.897,50,34.884,27.5,24,23,39,109,1,18.82%,,223
IAmAsianNoob,35.772,8.083,31.147,2,4.545,27.273,32.143,44.444,30,26,44,123,4,19.35%,,164
Torradinhas,29.358,7.758,29.376,2,4.281,29.167,21.622,35.417,18,16,32,109,2,17.58%,,214
Kenzou_Tenma,28.302,9.251,26.948,3,3.7,39.13,30,18.182,32,22,30,106,10,10.81%,,90
CM02,26.852,8.91,27.858,4,3.828,16.667,24.528,32.558,33,25,29,108,8,5.33%,,157
Janoxx,26.415,12.121,22.732,8,3,39.13,24,21.212,11,11,28,106,0,17.89%,,121
arpia97,24.138,5.807,31.405,1,4.571,17.647,24.39,27.586,27,16,21,87,11,8.33%,,368
2skr,23.148,6.053,29.196,2,4.48,25,22.642,23.256,16,14,25,108,2,11.96%,,334
hubcioskubcio,16.514,2.215,30.973,0,5.667,7.692,18.605,20,19,16,18,109,3,2.22%,,170
,,,,,,,,,,,,,,,,
2025-04-12,,,,,,,,,,,,,,,,#N/A
kar72,75,26.882,26.739,10,3.567,78.947,78.947,68.182,44,38,90,120,6,68.42%,,20
cafezinho,52.174,18.951,28.459,7,3.625,58.824,51.429,50,40,30,48,92,10,34.62%,,106
Legitted,50.833,13.07,29.074,1,4.18,45.455,54.902,48.936,18,16,61,120,2,44.12%,,112
LiljaKatsuragi,46.667,11.338,28.268,0,4.268,42.105,43.86,52.273,46,41,56,120,5,20.27%,,144
Zeal_Kido,46.429,13.533,27.609,2,4.038,87.5,37.037,42.857,45,38,52,112,7,20.90%,,105
ruuka,46.364,15.486,27.928,2,3.706,58.824,36.538,53.659,43,30,51,110,13,31.34%,,72
Ephemeral,45.745,10.072,29.142,1,4.558,40,51.22,42.105,27,25,43,94,2,26.87%,,109
Shuuka,42.553,11.018,27.884,1,4.375,53.333,34.146,47.368,45,29,40,94,16,22.45%,,23
Jakemonkey,40.833,10.172,30.318,1,4.265,59.091,41.176,31.915,20,17,49,120,3,32.00%,,134
MrWolf,38.182,12.903,26.985,4,3.857,47.059,32.692,41.463,35,24,42,110,11,24.00%,,103
Python,38.043,12.615,25.9,5,3.914,11.765,42.857,45,28,28,35,92,0,10.94%,,219
ShelterRin,37.5,8.972,29.778,3,4.452,18.75,44.444,35.714,31,27,42,112,4,18.52%,,217
AitsukiNakuru,35.106,6.434,30.565,1,5,60,31.707,28.947,32,20,33,94,12,20.97%,,366
BijouKoseki,33.036,6.895,29.361,1,4.676,37.5,25.926,40.476,27,19,37,112,8,21.18%,,199
VuhrCulls,31.818,10.633,29.284,3,3.829,47.059,28.846,29.268,26,25,35,110,1,11.90%,,223
Wolbachia,31.667,7.86,28.323,2,4.395,27.273,15.686,51.064,29,23,38,120,6,16.48%,,207
PotassiumF,28.723,4.956,30.098,0,5.037,26.667,26.829,31.579,24,21,27,94,3,8.57%,,367
Naizuri,28.333,7.148,29.44,2,4.441,36.842,19.298,36.364,29,21,34,120,8,14.29%,,344
psirockin,26.087,7.625,27.534,1,4.125,5.882,31.429,30,32,23,24,92,9,1.67%,,180
oolli,25.893,4.95,30.071,1,4.828,12.5,29.63,26.19,35,24,29,112,11,6.49%,,172
KasumiYozora,25.455,5.76,32.647,1,4.643,29.412,28.846,19.512,24,18,28,110,6,11.63%,,322
ranny,24.167,7.033,27.71,3,4.241,31.818,21.569,23.404,27,19,29,120,8,10.75%,,338
Casandra,23.913,8.635,28.205,4,3.636,47.059,20,17.5,28,14,22,92,14,12.50%,,40
arpia97,21.667,5.031,28.177,0,4.5,26.316,28.07,11.364,30,19,26,120,11,7.78%,,368
,,,,,,,,,,,,,,,,
2025-04-12,,,,,,,,,,,,,,,,#N/A
PoolNoodle,68.217,23.507,27.716,7,3.773,60.87,67.797,72.34,20,20,88,129,0,62.39%,,21
neoburnz,63.309,20.263,28.669,5,3.875,55.556,60,72.34,51,48,88,139,3,45.45%,,59
LiljaKatsuragi,47.009,10.517,30.749,1,4.636,47.619,37.736,58.14,42,38,55,117,4,22.67%,,144
Floth,45.038,13.035,29.203,2,4.119,62.963,36.842,44.681,27,22,59,131,5,35.58%,,179
Nephirea,42.748,13.652,28.401,2,3.929,37.037,38.596,51.064,29,27,56,131,2,28.43%,,318
TBDhater,41.88,9.868,30.282,1,4.571,42.857,35.849,48.837,45,38,49,117,7,15.28%,,205
ShelterRin,39.316,8.953,31.253,3,4.696,28.571,33.962,51.163,25,22,46,117,3,26.09%,,217
Python,38.849,11.563,28.778,2,4.111,48.148,29.231,46.809,43,39,54,139,4,15.63%,,219
Wolbachia,38.76,12.106,26.931,4,4.12,30.435,30.508,53.191,35,32,50,129,3,19.15%,,207
_Shadow,36.752,8.585,30.581,2,4.651,38.095,35.849,37.209,35,29,43,117,6,17.07%,,319
Serozero,34.109,9.635,28.43,2,4.227,39.13,38.983,25.532,34,28,44,129,6,16.84%,,236
qwecocacola,30.935,6.833,29.778,0,4.605,37.037,26.154,34.043,30,26,43,139,4,15.60%,,376
Nefregar,27.481,10.198,28.059,6,3.778,22.222,33.333,23.404,46,33,36,131,13,3.53%,,200
BigSmo,22.137,5.905,28.459,2,4.448,25.926,14.035,29.787,35,19,29,131,16,10.42%,,230
2skr,18.605,5.158,29.342,1,4.458,17.391,15.254,23.404,17,14,24,129,3,8.93%,,334
ranny,17.266,5.477,29.68,2,4.125,22.222,16.923,14.894,24,13,24,139,11,9.57%,,338
,,,,,,,,,,,,,,,,
2025-04-13,,,,,,,,,,,,,,,,#N/A
moosepi,55.294,14.756,29.921,4,4.309,58.333,47.761,61.194,69,57,94,170,12,36.63%,,80
denero,54.43,14.738,29.977,7,4.314,67.568,48.214,52.308,46,45,86,158,1,36.61%,,140
Rissa,51.656,16.467,28.511,9,3.962,55.556,46.377,56.364,50,44,78,151,6,33.66%,,47
Pile,47.682,12.376,30.071,2,4.306,63.333,50,37.705,71,53,72,151,18,23.75%,,81
SayuriDate,47.647,10.963,29.948,1,4.481,36.111,44.776,56.716,48,39,81,170,9,34.43%,,355
Floth,47.02,11.28,30.454,0,4.437,33.333,41.667,59.016,34,32,71,151,2,33.33%,,179
yasashiikumo,44.304,12.624,29.591,7,4.3,51.351,60.714,26.154,50,43,70,158,7,25.00%,,241
TBDhater,41.772,9.445,30.545,3,4.682,32.432,37.5,50.769,61,53,66,158,8,13.40%,,205
Pizza420,41.06,9.198,29.967,3,4.613,33.333,39.13,47.273,55,43,62,151,12,19.79%,,374
oolli,37.748,8.038,30.76,2,4.684,33.333,42.029,34.545,55,47,57,151,8,10.42%,,172
Kirox,37.647,9.693,30.307,3,4.516,38.889,31.343,43.284,64,49,64,170,15,14.15%,,175
_Shadow,35.099,6.579,30.848,1,4.925,36.667,31.667,37.705,39,33,53,151,6,17.86%,,319
Skychael,32.45,9.898,28.001,6,4.163,22.222,30.435,40,30,26,49,151,4,19.01%,,160
Patoche49,31.176,6.024,29.405,1,4.981,13.889,38.806,32.836,36,36,53,170,0,12.69%,,259
KasumiYozora,29.747,5.176,32.307,0,5.085,37.838,26.786,27.692,30,24,47,158,6,17.97%,,322
a_hooman,20.53,5.608,30.024,4,4.548,33.333,10,24.59,37,25,31,151,12,5.26%,,174
,,,,,,,,,,,,,,,,
2025-04-14,,,,,,,,,,,,,,,,#N/A
PoolNoodle,80,22.935,28.08,6,4.076,84.211,76.471,81.356,38,38,132,165,0,74.02%,,21
doomchicken,54.225,14.633,28.197,1,4.195,57.143,48.571,61.364,57,48,77,142,9,34.12%,,78
KaedeDayo,52.027,13.155,29.641,4,4.338,65.517,49.206,48.214,40,38,77,148,2,36.11%,,307
LiljaKatsuragi,47.887,11.853,29.121,2,4.382,46.429,42.857,56.818,54,46,68,142,8,25.00%,,144
ShelterRin,46.061,8.943,29.404,2,4.803,42.105,47.059,47.458,52,45,76,165,7,27.43%,,217
cafezinho,45.255,12.852,27.977,4,4.177,64.516,42.373,36.17,45,38,62,137,7,26.09%,,106
Ephemeral,43.796,9.852,28.847,0,4.483,38.71,40.678,51.064,42,40,60,137,2,21.05%,,109
Python,42.568,14.234,27.308,8,3.921,51.724,44.444,35.714,47,47,63,148,0,15.84%,,219
Pizza420,40.606,9.162,29.145,1,4.522,44.737,32.353,47.458,57,43,67,165,14,22.22%,,374
Serozero,37.956,11.372,28.373,6,4.135,51.613,33.898,34.043,48,37,52,137,11,16.85%,,236
CipherKai,37.162,7.178,29.537,0,4.691,37.931,39.683,33.929,57,43,55,148,14,13.19%,,379
OnlyWorldDaiStar,35.211,7.537,29.539,0,4.64,71.429,24.286,29.545,51,31,50,142,20,20.88%,,133
VuhrCulls,33.577,8.664,28.153,1,4.304,48.387,25.424,34.043,34,34,46,137,0,11.65%,,223
BijouKoseki,32.394,8.337,29.051,2,4.413,35.714,32.857,29.545,46,30,46,142,16,16.67%,,199
ranny,22.297,5.967,28.504,4,4.515,31.034,25.397,14.286,25,19,33,148,6,11.38%,,338
a_hooman,13.333,2.373,30.114,0,4.864,21.053,8.824,13.559,37,14,22,165,23,6.25%,,174
,,,,,,,,,,,,,,,,
2025-04-14,,,,,,,,,,,,,,,,#N/A
theidolmaster,64.463,18.262,29.365,7,4.154,57.692,65.116,67.308,51,49,78,121,2,41.43%,,128
Emdiel,54.839,18.109,27.88,4,3.647,62.5,51.064,56.667,34,33,51,93,1,30.51%,,88
Maki04,47.959,15.865,28.995,3,3.553,55,47.826,43.75,35,32,47,98,3,23.81%,,113
Floth,46.364,12.337,29.984,1,4,40.741,34.211,60,31,29,51,110,2,27.85%,,179
