Timestamp,Rank,Player name,Guess rate,Usefulness,erigs,0/8s,7/8s,avg/8,# 3/8s or below,OP guess rate,ED guess rate,IN guess rate,Lives taken,Lives saved,Total hit,Total songs,WIN,LOSE,TIE,Onlist,Offlist,Rig %,Rigs,Solo rigs,Missed solos,Rigs hit,Rigs missed,Lives lost on rigs,Offlist erigs,avg/8 of your rigs,Player ID,Offlist hit
2026-02-07 16:31:37,8.754,Spitzell,27.273,7.48,2,15,0,3.533,17,39.13,21.569,27.778,5,8,30,110,4,2,0,67.742,11.392,28.182,31,4,2,21,10,1,1,3.0,176,9
2026-03-26 17:04:19,9.517,Spitzell,25.243,6.519,1,9,0,4.154,9,38.462,30.435,15.909,7,1,26,103,1,5,0,68.966,8.108,28.155,29,5,1,20,9,2,0,3.276,176,6
2026-06-01 17:54:10,8.476,Spitzell,25.253,7.556,2,26,0,3.52,14,38.889,19.444,24.444,6,7,25,99,2,4,0,58.824,7.692,34.343,34,4,5,20,14,6,1,2.471,176,5
2026-03-07 08:42:40,10.5,redeyes,16.667,4.874,2,24,1,4.292,7,12.5,23.077,13.333,3,2,24,144,1,5,0,37.736,4.396,36.806,53,1,3,20,33,6,0,2.981,191,4
2026-06-01 17:54:10,10.0,TBDhater,26.882,9.364,5,23,0,3.44,15,17.647,32.353,26.19,10,5,25,93,4,2,0,52.941,11.864,36.559,34,1,9,18,16,2,0,1.971,205,7
2026-01-02 19:30:28,15.039,Neumann,27.619,9.356,3,17,0,3.483,17,18.75,21.622,34.615,6,4,29,105,1,5,0,75,6.849,30.476,32,7,3,24,8,3,0,2.625,221,5
2026-01-08 15:39:44,13.665,Neumann,40.0,16.119,9,19,0,3.0,37,48,33.929,42.593,15,19,54,135,3,3,0,85.106,15.909,34.815,47,11,3,40,7,2,2,2.617,221,14
2026-01-22 15:56:12,11.884,Progenitor,41.0,13.975,2,17,1,3.439,24,50,52.273,25,6,14,41,100,4,1,0,70.455,17.857,44,44,6,6,31,13,4,0,2.727,238,10
2026-03-12 17:29:54,12.685,Progenitor,44.037,11.769,4,9,0,3.625,24,22.222,58.14,39.583,7,11,48,109,4,2,0,76.596,19.355,43.119,47,4,2,36,11,5,0,3.085,238,12
2026-01-08 15:39:44,10.046,Shadow,25.62,8.604,4,16,0,3.581,17,26.316,23.636,27.66,6,8,31,121,5,1,0,72.222,5.882,29.752,36,7,3,26,10,4,0,2.778,247,5
2026-01-30 15:47:47,11.064,Shadow,35.135,10.709,5,14,0,3.821,20,40.909,27.083,41.463,8,7,39,111,3,2,0,80.952,7.246,37.838,42,4,2,34,8,1,0,3.286,247,5
2026-02-07 16:31:37,12.02,Shadow,28.125,9.892,6,12,0,2.963,17,22.222,28.889,30.303,10,3,27,96,1,5,0,67.742,9.231,32.292,31,7,3,21,10,3,1,2.226,247,6
2026-03-26 17:04:19,10.704,Shadow,30.579,9.764,4,18,1,3.73,16,9.524,29.091,42.222,8,4,37,121,5,1,0,78.378,9.524,30.579,37,5,2,29,8,3,0,2.892,247,8
2026-04-24 11:23:13,11.403,Shadow,35.78,8.805,6,26,2,2.641,31,30,30.435,44.186,12,8,39,109,3,3,0,65.909,15.385,40.367,44,7,9,29,15,3,0,1.773,247,10
2026-06-01 17:54:10,11.478,Shadow,21.212,6.551,3,26,0,3.429,12,22.222,19.444,22.222,5,3,21,99,2,4,0,53.333,7.246,30.303,30,2,8,16,14,3,0,2.067,247,5
2026-01-02 19:30:28,7.316,Patoche49,21.978,9.484,4,11,0,3.15,13,0,26.829,22.5,5,6,20,91,4,2,0,93.333,7.895,16.484,15,1,0,14,1,0,0,2.6,259,6
2026-01-08 15:39:44,7.955,Patoche49,26.316,5.833,2,15,0,4.333,9,27.273,29.545,22.917,4,1,30,114,2,4,0,81.481,9.195,23.684,27,3,1,22,5,0,0,3.852,259,8
